msisdn,first name,last name,country,email,language 1,language 2,balance,boolean,age,device id,location insight,digital persona,demographic,larned behaviour,analytical scores,digital engagement,Target Group_q11
919491750581,FlyTXT 367,ruzhbo,Pakisthan,shobina.k@flytxt.com,Hindi,Tamil,338,Yes,72,4444,8,18,28,34,44,238,
919491750582,FlyTXT 368,zowdxy,USA,shobina.k@flytxt.com,Malayalam,Mandarin,334,Yes,26,5555,5,17,25,37,47,235,
919491750583,FlyTXT 369,lpnrfy,USA,shobina.k@flytxt.com,English,Urdu,342,Yes,26,4444,4,17,24,37,48,234,
919491750584,FlyTXT 370,cgtero,USA,shobina.k@flytxt.com,Malayalam,Spanish,254,Yes,50,4444,5,17,25,37,47,237,
919491750585,FlyTXT 371,swovcs,USA,shobina.k@flytxt.com,Malayalam,Mandarin,346,Yes,45,5555,5,17,25,37,47,235,
919491750586,FlyTXT 372,zdvvsp,India,shobina.k@flytxt.com,Hindi,Tamil,60,Yes,56,5555,8,15,28,35,44,238,
919491750587,FlyTXT 373,dcqrrg,USA,shobina.k@flytxt.com,Malayalam,Tamil,151,Yes,35,5555,5,17,25,37,47,238,
919491750588,FlyTXT 374,iygqxe,USA,shobina.k@flytxt.com,Hindi,Mandarin,137,Yes,45,5555,8,17,28,37,44,235,
919491750589,FlyTXT 375,fijlgn,Korea,shobina.k@flytxt.com,Hindi,Tamil,17,Yes,65,5555,8,14,28,38,44,238,
919491750590,FlyTXT 376,ikbndg,India,shobina.k@flytxt.com,English,Spanish,224,Yes,47,5555,4,15,24,35,48,237,
919491750591,FlyTXT 377,ryasnp,India,shobina.k@flytxt.com,Hindi,Tamil,84,Yes,40,4444,8,15,28,35,44,238,
919491750592,FlyTXT 378,wazdab,Korea,shobina.k@flytxt.com,Korean,Urdu,163,Yes,66,5555,7,14,27,38,45,234,
919491750593,FlyTXT 379,plwmym,USA,shobina.k@flytxt.com,Malayalam,Mandarin,26,Yes,69,5555,5,17,25,37,47,235,
919491750594,FlyTXT 380,hsasdc,Korea,shobina.k@flytxt.com,Malayalam,Urdu,317,Yes,41,5555,5,14,25,38,47,234,
919491750595,FlyTXT 381,lkcksz,USA,shobina.k@flytxt.com,Malayalam,Urdu,206,Yes,52,4444,5,17,25,37,47,234,
919491750596,FlyTXT 382,ddighe,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,262,Yes,52,4444,5,18,25,34,47,238,
919491750597,FlyTXT 383,setqes,USA,shobina.k@flytxt.com,Korean,Mandarin,298,Yes,68,5555,7,17,27,37,45,235,
919491750598,FlyTXT 384,elagzd,Pakisthan,shobina.k@flytxt.com,English,Spanish,293,Yes,41,4444,4,18,24,34,48,237,
919491750599,FlyTXT 385,vttsxq,USA,shobina.k@flytxt.com,English,Spanish,12,Yes,69,4444,4,17,24,37,48,237,
919491750600,FlyTXT 386,xqwcqj,India,shobina.k@flytxt.com,Hindi,Spanish,367,Yes,26,4444,8,15,28,35,44,237,
919491750601,FlyTXT 387,sbcxeg,India,shobina.k@flytxt.com,English,Urdu,135,Yes,26,5555,4,15,24,35,48,234,
919491750602,FlyTXT 388,jgpzsc,Korea,shobina.k@flytxt.com,Hindi,Tamil,13,Yes,30,5555,8,14,28,38,44,238,
919491750603,FlyTXT 389,ghfzll,India,shobina.k@flytxt.com,Malayalam,Mandarin,53,Yes,35,5555,5,15,25,35,47,235,
919491750604,FlyTXT 390,anecsm,Korea,shobina.k@flytxt.com,Korean,Urdu,235,Yes,34,5555,7,14,27,38,45,234,
919491750605,FlyTXT 391,hpwunw,Korea,shobina.k@flytxt.com,Malayalam,Spanish,121,Yes,26,5555,5,14,25,38,47,237,
919491750606,FlyTXT 392,gxdmbt,USA,shobina.k@flytxt.com,Korean,Tamil,348,Yes,26,4444,7,17,27,37,45,238,
919491750607,FlyTXT 393,iwaagz,Pakisthan,shobina.k@flytxt.com,Korean,Tamil,35,Yes,26,5555,7,18,27,34,45,238,
919491750608,FlyTXT 394,srumqn,Korea,shobina.k@flytxt.com,Korean,Spanish,106,Yes,26,5555,7,14,27,38,45,237,
919491750609,FlyTXT 395,iecyhd,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,252,Yes,27,4444,5,18,25,34,47,238,
919491750610,FlyTXT 396,dnalek,Pakisthan,shobina.k@flytxt.com,Korean,Spanish,91,Yes,62,4444,7,18,27,34,45,237,
919491750611,FlyTXT 397,oiondl,India,shobina.k@flytxt.com,Malayalam,Mandarin,321,Yes,44,4444,5,15,25,35,47,235,
919491750612,FlyTXT 398,rzowse,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,47,Yes,45,5555,8,18,28,34,44,234,
919491750613,FlyTXT 399,zcahsc,Pakisthan,shobina.k@flytxt.com,Korean,Tamil,44,Yes,52,5555,7,18,27,34,45,238,
919491750614,FlyTXT 400,isagcb,USA,shobina.k@flytxt.com,Korean,Tamil,214,Yes,42,4444,7,17,27,37,45,238,
919491750615,FlyTXT 401,xlkdgy,India,shobina.k@flytxt.com,Malayalam,Urdu,333,Yes,26,4444,5,15,25,35,47,234,
919491750616,FlyTXT 402,zckemp,Korea,shobina.k@flytxt.com,Hindi,Urdu,126,Yes,34,5555,8,14,28,38,44,234,
919491750617,FlyTXT 403,vkswps,Korea,shobina.k@flytxt.com,Malayalam,Tamil,167,Yes,67,5555,5,14,25,38,47,238,
919491750618,FlyTXT 404,cdoyqj,Korea,shobina.k@flytxt.com,Korean,Mandarin,377,Yes,72,4444,7,14,27,38,45,235,
919491750619,FlyTXT 405,elxfdu,India,shobina.k@flytxt.com,Malayalam,Tamil,86,Yes,51,5555,5,15,25,35,47,238,
919491750620,FlyTXT 406,vqrjeo,USA,shobina.k@flytxt.com,Malayalam,Tamil,332,Yes,37,5555,5,17,25,37,47,238,
919491750621,FlyTXT 407,mgehzz,USA,shobina.k@flytxt.com,Korean,Tamil,174,Yes,26,4444,7,17,27,37,45,238,
919491750622,FlyTXT 408,depdvg,Pakisthan,shobina.k@flytxt.com,Korean,Mandarin,99,Yes,35,5555,7,18,27,34,45,235,
919491750623,FlyTXT 409,qryubg,Pakisthan,shobina.k@flytxt.com,Malayalam,Urdu,222,Yes,44,5555,5,18,25,34,47,234,
919491750624,FlyTXT 410,bznams,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,2,Yes,45,4444,5,18,25,34,47,238,
919491750625,FlyTXT 411,pybtfa,USA,shobina.k@flytxt.com,Hindi,Urdu,227,Yes,73,5555,8,17,28,37,44,234,
919491750626,FlyTXT 412,pvekwt,USA,shobina.k@flytxt.com,Malayalam,Spanish,54,Yes,29,4444,5,17,25,37,47,237,
919491750627,FlyTXT 413,jose,India,shobina.k@flytxt.com,Malayalam,English,200,Yes,25,6666,5,15,25,35,45,235,
919491750628,FlyTXT 414,jose1,India,shobina.k@flytxt.com,Malayalam,English,201,Yes,26,6666,5,15,25,35,45,235,
919491750629,FlyTXT 415,flytxt,India,shobina.k@flytxt.com,Malayalam,English,150,Yes,28,6666,5,15,25,35,45,235,
919491750630,FlyTXT 416,aqgxih,Pakisthan,shobina.k@flytxt.com,Malayalam,Mandarin,24,Yes,37,4444,5,18,25,34,47,235,
919491750631,FlyTXT 417,afrqtw,USA,shobina.k@flytxt.com,Malayalam,Tamil,13,Yes,48,4444,5,17,25,37,47,238,
919491750632,FlyTXT 418,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750633,FlyTXT 419,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750634,FlyTXT 420,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750635,FlyTXT 421,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750636,FlyTXT 422,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750637,FlyTXT 423,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750638,FlyTXT 424,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750639,FlyTXT 425,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750640,FlyTXT 426,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750641,FlyTXT 427,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750642,FlyTXT 428,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750643,FlyTXT 429,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750644,FlyTXT 430,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750645,FlyTXT 431,aqgxih,Pakisthan,shobina.k@flytxt.com,Malayalam,Mandarin,24,Yes,37,4444,5,18,25,34,47,235,
919491750646,FlyTXT 432,afrqtw,USA,shobina.k@flytxt.com,Malayalam,Tamil,13,Yes,48,4444,5,17,25,37,47,238,
919491750647,FlyTXT 433,poqnkc,Pakisthan,shobina.k@flytxt.com,English,Urdu,141,Yes,41,5555,4,18,24,34,48,234,
919491750648,FlyTXT 434,pgpzdj,Korea,shobina.k@flytxt.com,English,Tamil,200,Yes,47,4444,4,14,24,38,48,238,
919491750649,FlyTXT 435,zjsesm,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,242,Yes,26,5555,8,18,28,34,44,234,
919491750650,FlyTXT 436,ggbfvs,India,shobina.k@flytxt.com,English,Tamil,16,Yes,62,4444,4,15,24,35,48,238,
919491750651,FlyTXT 437,duukff,Korea,shobina.k@flytxt.com,English,Tamil,87,Yes,49,4444,4,14,24,38,48,238,
919491750652,FlyTXT 438,mzvqzs,USA,shobina.k@flytxt.com,Malayalam,Spanish,103,Yes,41,5555,5,17,25,37,47,237,
919491750653,FlyTXT 439,ekrvex,Pakisthan,shobina.k@flytxt.com,English,Urdu,166,Yes,46,4444,4,18,24,34,48,234,
919491750654,FlyTXT 440,ysfiqj,Korea,shobina.k@flytxt.com,English,Spanish,209,Yes,45,4444,4,14,24,38,48,237,
919491750655,FlyTXT 441,mabnwk,Korea,shobina.k@flytxt.com,Malayalam,Spanish,299,Yes,52,5555,5,14,25,38,47,237,
919491750656,FlyTXT 442,vthsui,Korea,shobina.k@flytxt.com,English,Urdu,5,Yes,26,4444,4,14,24,38,48,234,
919491750657,FlyTXT 443,vtknet,USA,shobina.k@flytxt.com,Hindi,Tamil,150,Yes,60,5555,8,17,28,37,44,238,
919491750658,FlyTXT 444,ayegse,Korea,shobina.k@flytxt.com,English,Mandarin,389,Yes,37,5555,4,14,24,38,48,235,
919491750659,FlyTXT 445,tjdqwx,India,shobina.k@flytxt.com,English,Urdu,281,Yes,26,5555,4,15,24,35,48,234,
919491750660,FlyTXT 446,dxonnn,Korea,shobina.k@flytxt.com,English,Mandarin,330,Yes,55,4444,4,14,24,38,48,235,
919491750661,FlyTXT 447,whnnab,USA,shobina.k@flytxt.com,English,Urdu,60,Yes,24,5555,4,17,24,37,48,234,
919491750662,FlyTXT 448,guuijk,Korea,shobina.k@flytxt.com,Korean,Urdu,216,Yes,63,4444,7,14,27,38,45,234,
919491750663,FlyTXT 449,bwngvq,Pakisthan,shobina.k@flytxt.com,Korean,Mandarin,256,Yes,27,5555,7,18,27,34,45,235,
919491750664,FlyTXT 450,otjzne,USA,shobina.k@flytxt.com,Korean,Urdu,321,Yes,25,4444,7,17,27,37,45,234,
919491750665,FlyTXT 451,ysimrg,Korea,shobina.k@flytxt.com,Hindi,Urdu,383,Yes,55,5555,8,14,28,38,44,234,
919491750666,FlyTXT 452,sezqvq,USA,shobina.k@flytxt.com,Hindi,Urdu,117,Yes,26,4444,8,17,28,37,44,234,
919491750667,FlyTXT 453,lsikfv,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,385,Yes,27,5555,8,18,28,34,44,234,
919491750668,FlyTXT 454,rionnk,India,shobina.k@flytxt.com,Korean,Tamil,327,Yes,67,4444,7,15,27,35,45,238,
919491750669,FlyTXT 455,reyqxt,Korea,shobina.k@flytxt.com,Korean,Urdu,123,Yes,51,5555,7,14,27,38,45,234,
919491750670,FlyTXT 456,adxurj,USA,shobina.k@flytxt.com,English,Urdu,378,Yes,63,4444,4,17,24,37,48,234,
919491750671,FlyTXT 457,ojpikz,Korea,shobina.k@flytxt.com,Korean,Spanish,130,Yes,72,4444,7,14,27,38,45,237,
919491750672,FlyTXT 458,qwmacp,Korea,shobina.k@flytxt.com,English,Urdu,185,Yes,69,4444,4,14,24,38,48,234,
919491750673,FlyTXT 459,ntudmw,Korea,shobina.k@flytxt.com,Hindi,Mandarin,173,Yes,50,4444,8,14,28,38,44,235,
919491750674,FlyTXT 460,buetdr,USA,shobina.k@flytxt.com,Hindi,Tamil,5,Yes,68,5555,8,17,28,37,44,238,
919491750675,FlyTXT 461,gkrlbd,India,shobina.k@flytxt.com,English,Spanish,216,Yes,24,5555,4,15,24,35,48,237,
919491750676,FlyTXT 462,zuafsj,Pakisthan,shobina.k@flytxt.com,Hindi,Mandarin,280,Yes,57,5555,8,18,28,34,44,235,
919491750677,FlyTXT 463,gbcram,India,shobina.k@flytxt.com,Korean,Mandarin,164,Yes,56,4444,7,15,27,35,45,235,
919491750678,FlyTXT 464,ajmdkk,USA,shobina.k@flytxt.com,Korean,Spanish,280,Yes,28,5555,7,17,27,37,45,237,
919491750679,FlyTXT 465,jsrzhk,India,shobina.k@flytxt.com,Korean,Mandarin,123,Yes,26,4444,7,15,27,35,45,235,
919491750680,FlyTXT 466,ozjxcf,Korea,shobina.k@flytxt.com,Malayalam,Urdu,392,Yes,26,4444,5,14,25,38,47,234,
919491750681,FlyTXT 467,ppffqd,India,shobina.k@flytxt.com,Korean,Mandarin,320,Yes,26,4444,7,15,27,35,45,235,
919491750682,FlyTXT 468,jowbqe,Pakisthan,shobina.k@flytxt.com,Korean,Mandarin,344,Yes,29,4444,7,18,27,34,45,235,
919491750683,FlyTXT 469,txsrtm,India,shobina.k@flytxt.com,English,Spanish,357,Yes,53,5555,4,15,24,35,48,237,
919491750684,FlyTXT 470,sgftht,USA,shobina.k@flytxt.com,English,Tamil,76,Yes,65,5555,4,17,24,37,48,238,
919491750685,FlyTXT 471,hicyrd,India,shobina.k@flytxt.com,Malayalam,Urdu,230,Yes,74,5555,5,15,25,35,47,234,
919491750686,FlyTXT 472,dvuogl,Korea,shobina.k@flytxt.com,English,Tamil,185,Yes,52,4444,4,14,24,38,48,238,
919491750687,FlyTXT 473,owutqj,India,shobina.k@flytxt.com,Korean,Mandarin,50,Yes,39,5555,7,15,27,35,45,235,
919491750688,FlyTXT 474,kfooxq,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,11,Yes,26,4444,5,18,25,34,47,238,
919491750689,FlyTXT 475,fxzezk,Korea,shobina.k@flytxt.com,English,Urdu,378,Yes,61,4444,4,14,24,38,48,234,
919491750690,FlyTXT 476,bmvyxl,USA,shobina.k@flytxt.com,English,Spanish,388,Yes,42,5555,4,17,24,37,48,237,
919491750691,FlyTXT 477,vqvdgt,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,385,Yes,57,4444,8,18,28,34,44,234,
919491750692,FlyTXT 478,igycpv,USA,shobina.k@flytxt.com,Korean,Mandarin,222,Yes,29,5555,7,17,27,37,45,235,
919491750693,FlyTXT 479,uolzua,India,shobina.k@flytxt.com,Korean,Mandarin,243,Yes,25,5555,7,15,27,35,45,235,
919491750694,FlyTXT 480,oztpux,USA,shobina.k@flytxt.com,Hindi,Tamil,241,Yes,54,4444,8,17,28,37,44,238,
919491750695,FlyTXT 481,qngtyz,Pakisthan,shobina.k@flytxt.com,English,Urdu,194,Yes,26,4444,4,18,24,34,48,234,
919491750696,FlyTXT 482,tvpkcd,India,shobina.k@flytxt.com,Malayalam,Spanish,96,Yes,39,4444,5,15,25,35,47,237,
919491750697,FlyTXT 483,dbypbp,Korea,shobina.k@flytxt.com,Hindi,Spanish,106,Yes,45,4444,8,14,28,38,44,237,
919491750698,FlyTXT 484,dpqdfn,Pakisthan,shobina.k@flytxt.com,Korean,Urdu,269,Yes,59,5555,7,18,27,34,45,234,
919491750699,FlyTXT 485,fvzskr,Korea,shobina.k@flytxt.com,English,Tamil,197,Yes,55,4444,4,14,24,38,48,238,
919491750700,DNDOPtional 1,plzpgd,USA,shobina.k@flytxt.com,English,Tamil,283,Yes,29,5555,4,17,24,37,48,238,
919491750701,DNDOPtional 2,qoymeg,India,shobina.k@flytxt.com,English,Tamil,260,Yes,60,5555,4,15,24,35,48,238,
919491750702,DNDOPtional 3,adsems,Korea,shobina.k@flytxt.com,English,Mandarin,33,Yes,26,5555,4,14,24,38,48,235,
919491750703,DNDOPtional 4,obteqd,Korea,shobina.k@flytxt.com,Korean,Urdu,17,Yes,26,4444,7,14,27,38,45,234,
919491750704,DNDOPtional 5,ttwsxg,USA,shobina.k@flytxt.com,Hindi,Spanish,289,Yes,55,4444,8,17,28,37,44,237,
919491750705,DNDOPtional 6,isaigw,Korea,shobina.k@flytxt.com,Hindi,Urdu,7,Yes,57,5555,8,14,28,38,44,234,
919491750706,DNDOPtional 7,kvrlup,USA,shobina.k@flytxt.com,English,Tamil,234,Yes,30,4444,4,17,24,37,48,238,
919491750707,DNDOPtional 8,cjqomj,USA,shobina.k@flytxt.com,English,Urdu,33,Yes,44,4444,4,17,24,37,48,234,
919491750708,DNDOPtional 9,loxpks,USA,shobina.k@flytxt.com,Korean,Tamil,398,Yes,26,4444,7,17,27,37,45,238,
919491750709,DNDOPtional 10,xsleuc,Pakisthan,shobina.k@flytxt.com,English,Spanish,278,Yes,26,5555,4,18,24,34,48,237,
919491750710,DNDOPtional 11,qiyyim,Korea,shobina.k@flytxt.com,Hindi,Urdu,297,Yes,64,5555,8,14,28,38,44,234,
919491750711,DNDOPtional 12,xcbizh,USA,shobina.k@flytxt.com,Korean,Urdu,93,Yes,36,5555,7,17,27,37,45,234,
919491750712,DNDOPtional 13,lyeykf,Pakisthan,shobina.k@flytxt.com,English,Spanish,336,Yes,73,4444,4,18,24,34,48,237,
919491750713,DNDOPtional 14,gkimwk,USA,shobina.k@flytxt.com,Malayalam,Tamil,7,Yes,28,5555,5,17,25,37,47,238,
919491750714,DNDOPtional 15,pnwweu,India,shobina.k@flytxt.com,Hindi,Tamil,199,Yes,26,4444,8,15,28,35,44,238,
919491750715,DNDOPtional 16,qyayls,Korea,shobina.k@flytxt.com,Malayalam,Mandarin,362,Yes,72,5555,5,14,25,38,47,235,
919491750716,DNDOPtional 17,ofjakq,Pakisthan,shobina.k@flytxt.com,Hindi,Mandarin,237,Yes,31,4444,8,18,28,34,44,235,
919491750717,DNDOPtional 18,zxtszd,Korea,shobina.k@flytxt.com,Hindi,Urdu,301,Yes,26,4444,8,14,28,38,44,234,
919491750718,DNDOPtional 19,mvppkq,India,shobina.k@flytxt.com,Malayalam,Mandarin,385,Yes,26,5555,5,15,25,35,47,235,
919491750719,DNDOPtional 20,qzqmfc,India,shobina.k@flytxt.com,English,Tamil,302,Yes,68,5555,4,15,24,35,48,238,
919491750720,DNDOPtional 21,cchbba,Korea,shobina.k@flytxt.com,Korean,Spanish,151,Yes,54,5555,7,14,27,38,45,237,
919491750721,DNDOPtional 22,jhvhip,India,shobina.k@flytxt.com,Malayalam,Tamil,81,Yes,26,4444,5,15,25,35,47,238,
919491750722,DNDOPtional 23,vqjnta,Korea,shobina.k@flytxt.com,Hindi,Tamil,261,Yes,26,5555,8,14,28,38,44,238,
919491750723,DNDOPtional 24,zeqwuz,Korea,shobina.k@flytxt.com,Hindi,Spanish,19,Yes,70,4444,8,14,28,38,44,237,
919491750724,DNDOPtional 25,pbwiby,Korea,shobina.k@flytxt.com,Malayalam,Urdu,40,Yes,26,5555,5,14,25,38,47,234,
919491750725,DNDOPtional 26,mlipya,Korea,shobina.k@flytxt.com,Hindi,Spanish,221,Yes,26,4444,8,14,28,38,44,237,
919491750726,DNDOPtional 27,fxptjs,Pakisthan,shobina.k@flytxt.com,Korean,Urdu,244,Yes,35,5555,7,18,27,34,45,234,
919491750727,DNDOPtional 28,oyocon,Pakisthan,shobina.k@flytxt.com,Hindi,Tamil,147,Yes,68,4444,8,18,28,34,44,238,
919491750728,DNDOPtional 29,jsbyxx,Pakisthan,shobina.k@flytxt.com,Korean,Tamil,327,Yes,59,4444,7,18,27,34,45,238,
919491750729,DNDOPtional 30,dnkadw,USA,shobina.k@flytxt.com,Hindi,Mandarin,395,Yes,66,5555,8,17,28,37,44,235,
919491750730,DNDOPtional 31,onqajv,Korea,shobina.k@flytxt.com,Korean,Urdu,62,Yes,26,5555,7,14,27,38,45,234,
919491750731,DNDOPtional 32,vkmqla,USA,shobina.k@flytxt.com,Hindi,Urdu,74,Yes,48,4444,8,17,28,37,44,234,
919491750732,DNDOPtional 33,tcxbvg,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,160,Yes,26,4444,8,18,28,34,44,234,
919491750733,DNDOPtional 34,nqonaz,India,shobina.k@flytxt.com,Hindi,Spanish,185,Yes,58,4444,8,15,28,35,44,237,
919491750734,DNDOPtional 35,zujyby,Pakisthan,shobina.k@flytxt.com,English,Urdu,248,Yes,74,4444,4,18,24,34,48,234,
919491750735,DNDOPtional 36,lckrtb,Pakisthan,shobina.k@flytxt.com,Malayalam,Tamil,135,Yes,50,4444,5,18,25,34,47,238,
919491750736,DNDOPtional 37,frpjlm,Pakisthan,shobina.k@flytxt.com,English,Mandarin,368,Yes,28,4444,4,18,24,34,48,235,
919491750737,DNDOPtional 38,trulmh,India,shobina.k@flytxt.com,Korean,Urdu,216,Yes,40,5555,7,15,27,35,45,234,
919491750738,DNDOPtional 39,pthrmz,Korea,shobina.k@flytxt.com,Korean,Mandarin,376,Yes,73,5555,7,14,27,38,45,235,
919491750739,DNDOPtional 40,tdurkj,India,shobina.k@flytxt.com,Korean,Tamil,106,Yes,74,5555,7,15,27,35,45,238,
919491750740,DNDOPtional 41,xuhmdw,USA,shobina.k@flytxt.com,English,Spanish,70,Yes,44,5555,4,17,24,37,48,237,
919491750741,DNDOPtional 42,spsirm,USA,shobina.k@flytxt.com,Malayalam,Tamil,152,Yes,67,5555,5,17,25,37,47,238,
919491750742,DNDOPtional 43,paiaff,Pakisthan,shobina.k@flytxt.com,English,Spanish,375,Yes,26,5555,4,18,24,34,48,237,
919491750743,DNDOPtional 44,amrtaz,Pakisthan,shobina.k@flytxt.com,Korean,Tamil,359,Yes,24,5555,7,18,27,34,45,238,
919491750744,DNDOPtional 45,sijgqr,Korea,shobina.k@flytxt.com,English,Mandarin,147,Yes,31,5555,4,14,24,38,48,235,
919491750745,DNDOPtional 46,yvmrgh,Pakisthan,shobina.k@flytxt.com,English,Spanish,77,Yes,71,5555,4,18,24,34,48,237,
919491750746,DNDOPtional 47,clhqen,India,shobina.k@flytxt.com,English,Spanish,189,Yes,61,4444,4,15,24,35,48,237,
919491750747,DNDOPtional 48,cjmmtk,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,273,Yes,33,4444,8,18,28,34,44,234,
919491750748,DNDOPtional 49,fajwpj,USA,shobina.k@flytxt.com,English,Tamil,137,Yes,58,4444,4,17,24,37,48,238,
919491750749,DNDOPtional 50,ozhgrc,India,shobina.k@flytxt.com,Malayalam,Spanish,92,Yes,26,4444,5,15,25,35,47,237,
919491750750,DNDOPtional 51,yuhsaq,India,shobina.k@flytxt.com,Korean,Mandarin,248,Yes,46,5555,7,15,27,35,45,235,
919491750751,DNDOPtional 52,xbtncm,Korea,shobina.k@flytxt.com,Malayalam,Spanish,111,Yes,29,5555,5,14,25,38,47,237,
919491750752,DNDOPtional 53,gvtrrh,Korea,shobina.k@flytxt.com,Hindi,Urdu,383,Yes,26,4444,8,14,28,38,44,234,
919491750753,DNDOPtional 54,jgecqf,India,shobina.k@flytxt.com,Hindi,Mandarin,350,Yes,71,5555,8,15,28,35,44,235,
919491750754,DNDOPtional 55,iwrjcj,India,shobina.k@flytxt.com,Malayalam,Mandarin,6,Yes,26,4444,5,15,25,35,47,235,
919491750755,DNDOPtional 56,keyxnu,USA,shobina.k@flytxt.com,English,Mandarin,10,Yes,53,4444,4,17,24,37,48,235,
919491750756,DNDOPtional 57,xxjduo,Pakisthan,shobina.k@flytxt.com,Malayalam,Spanish,155,Yes,48,4444,5,18,25,34,47,237,
919491750757,DNDOPtional 58,kxlisv,India,shobina.k@flytxt.com,English,Mandarin,76,Yes,34,5555,4,15,24,35,48,235,
919491750758,DNDOPtional 59,wdhfcv,Korea,shobina.k@flytxt.com,Hindi,Tamil,166,Yes,68,4444,8,14,28,38,44,238,
919491750759,DNDOPtional 60,dpmzqe,Korea,shobina.k@flytxt.com,English,Urdu,348,Yes,24,4444,4,14,24,38,48,234,
919491750760,DNDOPtional 61,jnjquw,Pakisthan,shobina.k@flytxt.com,English,Tamil,118,Yes,40,4444,4,18,24,34,48,238,
919491750761,DNDOPtional 62,cgvdsk,Pakisthan,shobina.k@flytxt.com,English,Mandarin,224,Yes,50,5555,4,18,24,34,48,235,
919491750762,DNDOPtional 63,rwhvoe,USA,shobina.k@flytxt.com,Korean,Spanish,138,Yes,26,5555,7,17,27,37,45,237,
919491750763,DNDOPtional 64,bupvox,Korea,shobina.k@flytxt.com,Hindi,Tamil,241,Yes,67,4444,8,14,28,38,44,238,
919491750764,DNDOPtional 65,iedbny,Korea,shobina.k@flytxt.com,Malayalam,Urdu,44,Yes,26,4444,5,14,25,38,47,234,
919491750765,DNDOPtional 66,ptwfeb,USA,shobina.k@flytxt.com,Malayalam,Mandarin,42,Yes,40,5555,5,17,25,37,47,235,
919491750766,DNDOPtional 67,zkdcya,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,135,Yes,47,4444,8,18,28,34,44,234,
919491750767,DNDOPtional 68,gklcxq,India,shobina.k@flytxt.com,Korean,Spanish,330,Yes,42,4444,7,15,27,35,45,237,
919491750768,DNDOPtional 69,jqorqx,Pakisthan,shobina.k@flytxt.com,Hindi,Mandarin,57,Yes,44,4444,8,18,28,34,44,235,
919491750769,DNDOPtional 70,okddbw,Pakisthan,shobina.k@flytxt.com,Hindi,Urdu,120,Yes,67,5555,8,18,28,34,44,234,
919491750770,DNDOPtional 71,tsyrbz,India,shobina.k@flytxt.com,Korean,Mandarin,147,Yes,46,4444,7,15,27,35,45,235,
919491750771,DNDOPtional 72,wczdpq,Korea,shobina.k@flytxt.com,Malayalam,Tamil,117,Yes,46,4444,5,14,25,38,47,238,
919491750772,DNDOPtional 73,skztgh,Korea,shobina.k@flytxt.com,English,Urdu,76,Yes,49,5555,4,14,24,38,48,234,
919491750773,DNDOPtional 74,klizbc,Korea,shobina.k@flytxt.com,Hindi,Urdu,28,Yes,25,4444,8,14,28,38,44,234,
919491750774,DNDOPtional 75,matvvb,Pakisthan,shobina.k@flytxt.com,Hindi,Spanish,149,Yes,57,5555,8,18,28,34,44,237,
919491750775,DNDOPtional 76,qgwcth,USA,shobina.k@flytxt.com,Hindi,Urdu,246,Yes,71,5555,8,17,28,37,44,234,
919491750776,DNDOPtional 77,apljha,USA,shobina.k@flytxt.com,English,Urdu,23,Yes,48,4444,4,17,24,37,48,234,
